,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36138,29,3,153167,15,10,4,9,3,2,0,0,0,40,38,0
5277,31,3,175778,7,12,4,0,1,4,0,0,0,40,38,0
24549,45,5,225456,9,13,2,3,0,4,1,0,0,50,38,1
707,26,3,241626,11,9,0,0,1,4,1,0,0,40,38,0
16047,33,3,172584,11,9,4,0,1,4,0,0,1590,50,38,0
27681,31,3,117507,11,9,4,2,1,4,1,0,0,45,38,0
23585,23,3,398904,9,13,2,9,5,4,0,0,0,40,38,0
14527,47,3,100113,5,4,2,13,0,4,1,0,2051,40,38,0
38837,64,3,380687,9,13,2,9,5,2,0,0,0,8,38,0
1578,48,3,328581,1,7,2,6,0,2,1,0,0,40,38,0
28672,35,1,103966,12,14,0,0,4,4,0,0,0,41,38,0
27235,68,1,177596,0,6,5,7,1,2,0,0,0,90,38,0
20181,53,3,104501,9,13,2,3,0,4,1,0,1902,55,38,1
2524,48,3,56071,9,13,2,2,0,4,1,0,0,40,38,1
59,33,3,269705,11,9,2,5,0,4,1,0,0,40,38,0
11067,47,3,185870,9,13,2,11,0,4,1,0,0,60,38,0
1419,21,1,300812,11,9,4,7,3,4,1,0,0,40,38,0
10597,52,3,207025,11,9,0,8,4,2,0,0,0,24,38,0
16151,37,3,217054,11,9,4,0,1,4,1,0,0,40,38,0
7260,17,3,172548,6,5,4,11,3,4,1,0,0,8,38,0
35779,58,0,129786,0,6,2,2,0,4,1,0,0,40,38,0
10769,23,3,607118,11,9,4,7,3,2,1,0,0,36,38,0
16321,31,3,507875,6,5,2,6,0,4,1,0,0,43,38,0
41242,55,3,125000,12,14,0,3,4,4,1,0,0,40,38,1
21903,36,3,749105,11,9,0,7,4,4,0,0,0,36,38,0
925,24,3,224059,11,9,2,6,0,4,1,0,0,40,38,0
1362,29,3,108126,6,5,5,9,3,4,0,0,0,40,38,0
29023,21,3,230429,11,9,4,2,1,4,1,0,0,35,38,0
42539,44,5,185057,9,13,0,3,1,4,0,3325,0,40,38,0
45048,67,5,252842,11,9,2,4,0,4,1,1797,0,20,38,0
42146,37,3,295127,15,10,0,7,1,4,1,0,0,47,38,0
19980,58,3,140363,11,9,0,6,1,4,1,3325,0,30,38,0
16717,34,1,284843,11,9,4,4,1,2,1,594,0,60,38,0
38093,82,3,194590,8,11,6,9,1,4,0,0,0,8,38,0
41440,30,3,341187,5,4,5,13,1,4,1,0,0,35,38,0
20147,54,3,22743,15,10,2,13,0,4,1,15024,0,60,38,1
27234,31,5,119411,9,13,0,3,4,4,1,0,0,60,38,1
43738,34,3,153942,8,11,2,11,0,4,1,0,0,40,38,0
31694,44,6,55395,11,9,4,2,1,4,1,0,0,40,38,0
19270,44,3,178385,12,14,2,3,0,1,1,0,0,48,18,0
26843,36,3,247750,11,9,2,13,0,2,1,0,0,45,38,0
28505,37,1,99935,12,14,2,10,0,4,1,7688,0,50,38,1
18254,30,3,111415,11,9,2,7,0,4,1,0,0,55,10,0
45217,33,3,190511,11,9,4,2,1,4,1,0,0,30,38,0
3575,47,3,216999,9,13,2,3,0,4,1,0,0,50,38,0
17550,44,1,409505,9,13,0,10,1,4,1,0,0,40,38,0
22920,43,4,221172,14,15,2,9,0,4,1,0,1977,40,38,1
28163,39,3,236136,8,11,0,0,4,2,0,0,0,40,38,0
22275,38,3,239755,11,9,2,6,0,4,1,0,0,40,38,0
25844,24,3,126568,9,13,2,7,0,4,1,0,0,33,38,0
38398,39,3,255027,8,11,0,3,4,2,0,0,0,40,38,0
33141,24,3,109053,11,9,4,7,2,4,1,0,0,25,38,0
46850,75,3,114204,15,10,2,9,0,4,1,0,0,13,38,0
2144,72,4,199233,14,15,2,9,0,4,1,0,2377,35,38,1
2167,49,4,125892,14,15,2,9,0,4,1,0,0,40,38,1
17803,30,3,31985,15,10,0,3,4,4,0,0,0,40,38,0
48309,44,1,203761,9,13,2,9,0,4,1,0,0,40,38,1
33225,36,3,203482,7,12,2,9,0,4,1,0,0,40,38,1
36740,32,1,235109,9,13,2,0,5,4,0,0,0,40,38,0
15058,47,3,117774,11,9,2,11,0,4,1,0,0,40,31,0
32165,21,3,131620,11,9,3,6,3,4,0,0,0,40,5,0
42615,53,3,215572,11,9,4,2,1,4,1,0,0,40,38,0
35043,31,3,156493,11,9,4,9,3,4,1,0,0,40,38,0
27929,42,0,115932,9,13,0,0,3,4,1,0,0,40,38,0
38695,43,3,178780,7,12,2,3,0,4,1,0,0,45,38,1
21200,23,3,244408,15,10,4,0,2,1,0,0,0,24,39,0
16327,53,3,144361,11,9,2,6,0,4,1,0,0,38,38,0
38062,25,3,137367,9,13,4,11,4,1,1,0,0,44,29,0
33193,26,3,152240,15,10,4,6,3,4,1,0,0,40,38,0
20498,20,3,307149,15,10,4,9,3,4,0,0,0,35,38,0
2205,23,3,215616,11,9,4,0,1,4,0,0,0,45,38,0
30627,46,1,124071,12,14,0,3,4,4,0,0,0,65,38,1
40607,27,1,66824,9,13,4,9,1,0,0,3325,0,43,38,0
31814,21,7,232719,11,9,4,2,3,2,1,0,0,40,38,0
38226,34,3,190385,12,14,4,9,1,4,0,0,0,40,38,1
25323,28,3,37933,11,9,4,7,1,2,0,0,0,48,38,0
16017,59,3,532969,11,9,2,7,2,4,1,0,0,40,26,0
10076,21,3,187581,15,10,4,9,3,4,0,0,0,40,38,0
40176,28,3,132191,11,9,2,13,0,4,1,0,0,45,38,1
47713,87,3,90338,11,9,6,9,1,4,1,0,0,2,38,0
22805,49,4,362795,12,14,0,9,4,4,1,99999,0,80,25,1
11943,25,3,210794,15,10,4,6,3,4,0,0,0,40,38,0
13520,34,3,304872,15,10,6,9,4,4,0,0,0,40,38,0
12766,45,4,213897,12,14,2,11,0,1,1,0,1902,40,16,1
25947,29,3,128509,11,9,3,6,1,4,0,0,0,38,7,0
46938,43,3,104660,12,14,6,3,4,4,1,4934,0,40,38,1
32105,49,3,198774,9,13,0,11,2,4,0,0,0,35,38,0
16973,42,3,262425,15,10,2,9,0,4,1,0,0,50,38,0
28516,42,3,183319,4,3,2,7,0,4,1,0,0,40,7,0
43451,47,3,334679,12,14,5,6,4,1,0,0,0,42,18,0
23044,44,3,104196,12,14,2,9,0,4,1,0,0,45,38,1
17589,43,3,85995,11,9,2,11,0,4,1,0,0,45,38,0
29042,21,3,329530,1,7,2,2,0,4,1,0,0,40,25,0
6677,57,4,208018,11,9,2,2,0,4,1,0,0,40,38,1
31573,22,3,283510,11,9,4,9,4,2,1,0,0,45,38,0
12328,55,3,129762,11,9,0,7,2,4,0,0,0,40,33,0
38738,21,3,270043,15,10,4,7,3,4,0,0,0,16,38,0
561,32,3,242323,15,10,4,0,3,4,0,0,0,40,38,0
32248,24,3,22201,11,9,2,10,0,1,1,0,0,40,36,0
1522,19,3,91278,15,10,4,9,3,4,1,0,0,25,38,0
30155,37,3,184964,12,14,0,3,1,4,1,0,0,45,38,1
26346,71,3,179574,14,15,2,9,0,4,1,0,0,12,38,1
32834,40,3,408717,11,9,2,2,0,4,1,0,0,40,38,1
6446,50,4,288630,12,14,2,3,0,4,1,0,0,50,38,1
35870,49,3,50567,15,10,0,0,1,4,0,0,0,32,38,0
4290,23,3,340543,11,9,5,0,1,4,0,0,0,40,38,0
26340,32,3,229732,9,13,2,11,0,4,1,0,0,45,38,0
14351,21,3,107960,15,10,4,13,3,1,1,0,0,20,2,0
33869,30,6,180283,11,9,4,7,1,2,0,0,0,40,38,0
44102,30,3,270889,15,10,2,0,0,4,1,0,0,40,38,1
22660,61,3,230568,9,13,0,0,1,4,1,0,0,40,38,1
28015,65,3,293385,13,1,2,9,0,2,1,0,0,30,38,0
12550,35,3,258657,7,12,2,2,0,4,1,0,0,60,38,0
22579,70,3,176285,11,9,0,7,1,4,0,0,0,23,38,0
19311,60,3,175273,11,9,6,6,4,4,0,0,0,40,38,0
32791,33,6,175023,11,9,2,10,0,4,1,0,0,37,38,0
26446,36,3,269722,12,14,2,7,0,4,1,0,0,40,38,0
23223,44,4,95150,15,10,2,3,0,4,1,0,0,50,38,1
42308,33,3,348592,11,9,4,2,1,4,1,0,0,40,38,1
4591,52,3,104501,2,8,2,3,0,4,1,0,0,60,38,1
13761,29,3,57617,15,10,4,7,1,4,0,0,0,34,38,0
31291,20,3,195411,11,9,4,11,3,2,0,0,0,20,38,0
14530,24,3,200121,11,9,4,2,1,4,1,0,0,45,38,0
48445,35,3,207066,9,13,4,11,1,4,1,10520,0,45,38,1
24926,34,5,289731,1,7,2,6,0,4,1,0,0,40,38,0
16970,26,3,167350,11,9,4,7,2,4,1,0,0,30,38,0
39733,49,0,229376,11,9,2,0,0,4,1,0,0,40,38,1
6621,53,3,31909,8,11,2,0,0,4,1,0,0,45,38,1
915,31,3,186369,6,5,0,9,4,4,0,0,0,40,38,0
972,40,5,173651,15,10,2,2,0,4,1,0,0,45,38,0
19427,32,3,199244,0,6,0,9,1,4,0,0,0,40,38,0
36442,20,3,304076,1,7,4,9,3,2,0,0,0,20,38,0
29542,22,5,269474,11,9,4,4,3,4,1,0,0,40,38,0
118,44,3,180019,11,9,3,0,4,4,0,0,0,40,38,0
10548,23,3,181659,1,7,4,2,3,4,1,0,0,60,38,0
12801,76,3,84737,9,13,6,9,2,1,1,0,0,32,2,0
22881,33,3,198660,9,13,2,11,0,4,1,0,0,50,38,0
20656,33,3,93930,11,9,4,2,1,4,1,0,0,50,38,0
976,23,1,57711,9,13,4,0,3,4,0,0,0,40,10,0
35855,55,1,107308,12,14,2,9,0,4,1,0,0,40,38,1
6728,39,3,367020,9,13,4,3,3,4,1,0,0,40,38,0
46284,20,3,211968,15,10,4,9,3,4,0,0,0,15,38,0
17753,28,1,216481,9,13,4,9,1,4,0,0,0,40,38,0
2423,48,4,49298,10,16,2,9,0,4,1,0,1902,50,38,1
4407,38,6,34493,15,10,0,3,4,4,0,0,0,40,38,0
1689,47,0,26145,7,12,2,3,0,4,1,0,0,40,38,0
3411,38,3,111128,15,10,0,0,3,4,1,0,0,40,38,0
3133,56,6,102791,11,9,0,0,3,4,0,0,0,35,38,0
1187,31,3,305619,15,10,2,0,0,4,1,0,0,40,38,1
16944,43,1,194360,12,14,4,9,1,4,1,0,0,38,38,0
38334,24,3,117363,9,13,4,11,3,4,0,0,0,35,38,0
26127,43,5,311177,15,10,4,13,1,2,1,0,0,30,38,0
19083,35,3,190895,15,10,2,9,0,4,1,0,0,60,38,0
1144,58,3,218312,11,9,0,11,1,4,1,0,0,40,38,0
19803,45,5,204205,0,6,2,2,0,4,1,0,0,65,38,0
13635,38,3,179481,15,10,2,3,0,4,1,0,0,45,38,1
35348,19,3,238474,15,10,4,11,3,4,1,0,0,25,38,0
16383,47,5,149116,12,14,4,9,1,4,0,0,0,50,38,0
25137,31,3,22201,11,9,2,0,0,0,1,0,0,40,38,1
34432,41,6,108945,11,9,4,13,1,4,0,14344,0,40,38,1
47573,26,3,133756,11,9,0,4,1,1,1,0,0,40,29,0
29901,45,3,186256,11,9,0,2,1,4,1,0,0,40,38,0
12587,23,6,35805,9,13,2,9,0,4,1,0,0,60,38,0
36522,65,6,215908,11,9,2,0,0,4,1,0,2174,40,38,1
23655,37,3,31023,11,9,2,2,0,4,1,0,0,45,38,0
48813,34,3,204461,10,16,2,9,0,4,1,0,0,60,38,1
32166,47,3,158924,11,9,2,12,5,4,0,0,0,40,38,0
37022,37,3,305597,11,9,0,2,1,4,1,0,0,40,38,0
32114,23,3,276568,15,10,4,11,3,4,0,0,0,40,38,0
38292,53,6,71417,10,16,2,9,0,4,1,0,0,40,38,0
22797,40,3,175686,15,10,0,0,4,4,0,0,0,40,38,0
45016,62,3,155256,11,9,2,3,0,4,1,0,0,45,38,1
4723,21,5,87169,11,9,4,4,3,1,1,0,0,35,38,0
15063,35,5,133935,15,10,3,2,1,4,1,0,0,40,38,0
9231,34,3,150154,11,9,2,2,0,4,1,0,0,50,38,1
26709,42,3,349884,0,6,2,2,0,4,1,0,0,35,38,0
40862,35,3,207568,0,6,4,7,3,4,1,0,0,40,38,0
38666,47,3,246739,9,13,2,3,0,4,1,99999,0,55,38,1
46855,45,6,32186,9,13,5,9,1,4,0,0,0,40,38,0
11526,37,1,343052,11,9,5,0,4,4,0,0,0,40,38,0
28553,41,3,197919,11,9,2,0,5,4,0,0,0,60,38,0
29152,32,3,185480,8,11,0,7,4,4,0,0,0,40,38,0
15692,48,3,213140,7,12,2,11,0,4,1,0,0,60,38,1
47200,75,5,31428,11,9,2,4,0,4,1,3456,0,40,38,0
9361,42,3,148951,9,13,0,9,1,4,0,0,0,12,6,0
15855,47,3,145636,8,11,2,5,0,4,1,0,0,48,38,1
25402,32,3,140092,1,7,2,2,0,4,1,0,0,40,38,0
11200,48,1,24366,8,11,2,10,0,0,1,0,0,40,38,0
15218,40,3,132839,15,10,0,6,1,2,1,0,0,40,38,0
3717,38,3,187711,15,10,2,2,0,4,1,0,0,43,38,1
33713,32,3,137076,15,10,2,11,0,4,1,0,0,40,38,0
17528,49,3,148995,11,9,0,0,1,4,1,0,0,40,38,0
45041,33,4,49795,9,13,4,9,1,4,1,0,0,45,38,0
31858,40,1,63042,9,13,2,9,5,4,0,0,0,40,38,1
21014,29,3,228075,11,9,4,0,4,4,1,0,0,35,25,0
20751,41,3,197583,0,6,2,13,0,2,1,0,0,40,38,1
1158,44,6,107503,10,16,2,9,0,4,1,5013,0,60,38,0
26824,33,3,193042,11,9,2,13,0,4,1,0,0,60,38,1
20778,46,3,111979,5,4,2,2,0,4,1,0,0,47,38,0
45972,36,3,321733,9,13,0,3,1,4,1,0,1741,40,38,0
34955,33,1,33727,12,14,2,9,5,4,0,0,0,40,38,0
43647,32,3,176992,0,6,4,2,4,4,1,0,0,40,38,0
38833,21,3,305446,15,10,4,3,1,4,1,0,0,40,38,0
13853,17,3,197732,1,7,4,9,3,4,0,0,0,20,8,0
9494,20,3,39803,15,10,4,9,3,4,1,0,0,40,38,0
40453,77,3,154205,11,9,6,0,1,4,0,0,0,10,38,0
32050,45,1,191776,12,14,0,9,1,4,0,0,0,40,38,0
6331,22,3,663291,15,10,2,6,0,4,1,2105,0,40,38,0
29004,46,5,103538,14,15,2,9,0,4,1,0,0,65,38,1
8456,37,3,182148,9,13,4,7,1,4,1,0,0,39,38,0
24122,28,3,122922,11,9,4,3,1,4,0,0,0,50,38,0
26488,45,5,114396,9,13,0,9,1,4,1,0,0,35,38,0
10948,46,3,84790,11,9,2,6,0,4,1,0,0,40,38,1
20266,20,3,122215,11,9,4,7,3,2,1,0,0,52,38,0
46342,33,3,393376,1,7,4,9,1,4,0,0,0,40,38,0
3920,75,3,222789,11,9,6,9,1,4,0,0,0,9,38,0
32169,41,3,155657,1,7,4,5,2,2,0,0,0,40,38,0
15820,21,3,210053,15,10,4,0,3,4,0,0,0,40,38,0
1867,31,3,243678,9,13,4,3,1,4,0,0,0,40,38,0
3872,46,5,103540,15,10,2,3,0,4,1,0,0,40,38,0
45897,33,6,173806,12,14,4,9,1,4,1,0,0,30,38,0
11298,22,1,273989,9,13,4,9,1,4,1,0,0,40,38,0
21191,41,3,187322,11,9,2,6,0,4,1,0,0,48,38,0
15383,57,3,168447,9,13,4,0,1,4,0,0,0,40,38,0
3680,37,3,426350,9,13,2,11,0,4,1,15024,0,40,38,1
29701,41,3,112763,11,9,6,11,1,4,0,0,0,40,38,0
15730,45,4,190482,11,9,2,2,0,4,1,0,0,45,38,0
45671,54,3,141663,11,9,4,7,1,4,1,0,0,15,38,0
31192,67,3,188903,5,4,2,9,0,4,1,2414,0,40,38,0
20556,44,3,67671,15,10,2,5,0,4,1,0,0,40,38,0
11651,29,3,255364,15,10,0,7,3,4,1,594,0,24,38,0
23987,34,3,309513,11,9,2,6,0,4,1,0,0,40,38,0
8506,60,3,96660,11,9,0,11,2,4,0,0,0,33,38,0
17424,40,3,214010,9,13,4,7,1,4,1,0,0,37,38,0
36616,48,3,449354,11,9,2,0,0,4,1,4386,0,45,38,1
35930,19,3,188864,11,9,4,11,4,2,0,0,0,20,38,0
18936,27,3,147638,9,13,4,0,2,1,0,0,0,40,16,0
15405,39,5,167106,7,12,2,11,0,1,1,0,0,72,34,0
26605,35,6,483530,15,10,0,12,4,4,0,0,0,40,38,0
5318,34,3,260560,11,9,2,2,0,4,1,0,0,55,38,1
27966,51,3,43354,1,7,2,2,0,4,1,0,0,40,38,1
42785,50,3,558490,11,9,0,0,1,2,1,0,0,40,38,0
34143,33,3,125762,11,9,2,11,0,4,1,0,0,44,38,1
16013,37,5,504871,15,10,2,2,0,4,1,0,0,40,38,0
2660,77,3,148949,0,6,2,7,0,2,1,3818,0,30,38,0
33379,49,3,189885,11,9,6,9,1,2,0,0,0,40,38,0
35707,31,3,139753,9,13,3,0,1,4,0,0,0,40,38,0
4205,50,4,235307,7,12,2,9,0,4,1,0,0,48,38,1
40407,46,3,216934,9,13,0,0,1,4,1,0,0,40,31,0
25452,21,3,250051,15,10,4,9,3,4,0,0,0,10,38,0
43168,36,4,242080,14,15,2,9,0,4,1,0,0,80,38,1
19439,59,1,62020,11,9,6,2,1,2,1,0,0,40,38,0
27469,50,3,135643,11,9,2,6,2,1,0,0,0,40,2,0
31829,53,3,223696,2,8,3,5,1,3,1,0,0,56,5,0
21414,57,1,44273,11,9,6,13,1,4,0,0,0,40,38,0
34385,41,3,190885,11,9,0,8,1,4,0,0,0,40,12,0
15844,37,3,228598,15,10,2,5,0,3,1,0,0,40,25,0
12565,46,3,203653,9,13,0,11,2,2,1,0,0,40,38,0
39042,39,3,138192,9,13,2,2,0,4,1,0,0,40,38,1
24794,29,3,34292,11,9,4,7,3,4,1,0,0,38,38,0
39229,46,0,20956,9,13,2,3,0,4,1,15024,0,40,38,1
16509,75,3,314209,8,11,6,0,1,4,0,0,0,20,3,0
29556,27,3,177351,9,13,4,11,1,4,1,0,0,45,38,0
3728,61,3,132529,0,6,2,2,0,4,1,0,0,40,38,0
29417,41,1,173051,15,10,0,7,4,4,0,0,0,45,38,0
2966,40,3,374764,15,10,2,3,0,4,1,0,0,45,38,1
12132,43,3,178983,12,14,5,11,4,4,0,6497,0,50,38,0
38600,37,3,184498,11,9,2,13,0,4,1,0,0,40,38,0
14809,35,3,180131,9,13,5,11,1,4,1,0,0,50,38,1
44380,40,3,178983,11,9,2,0,5,4,0,0,0,30,38,1
37200,20,3,194848,15,10,4,2,3,4,1,0,0,40,38,0
14975,23,0,102684,15,10,4,0,1,4,1,0,0,60,38,0
14661,20,3,259301,15,10,4,0,3,4,0,0,0,35,38,0
24515,65,3,115880,10,16,2,3,0,4,1,0,0,40,38,1
30574,53,0,39643,11,9,6,3,1,4,0,0,0,58,38,0
29114,36,3,240323,15,10,6,0,4,2,0,0,0,40,38,0
743,46,5,315984,11,9,2,3,0,4,1,0,0,50,38,0
36505,37,3,189878,14,15,2,9,0,4,1,0,0,50,38,1
16439,29,3,191535,11,9,0,2,1,4,1,0,0,60,38,0
43079,20,3,373935,11,9,4,5,3,4,1,0,0,35,38,0
11400,55,3,376548,11,9,2,10,0,4,1,0,0,40,38,0
16434,21,3,296158,11,9,4,2,3,4,1,0,0,35,38,0
13031,52,3,243616,4,3,5,2,4,2,0,4101,0,40,38,0
807,46,3,185870,9,13,2,11,0,4,1,0,1902,40,38,1
32731,49,3,125421,11,9,0,0,4,4,0,0,0,38,38,0
22290,41,3,121287,11,9,4,6,1,4,1,0,0,40,38,0
11702,34,3,111567,15,10,4,3,1,4,1,0,0,40,38,1
38863,17,3,198146,1,7,4,11,3,4,0,0,0,16,38,0
6516,43,0,53956,11,9,2,0,0,4,1,0,0,55,38,1
48715,34,3,213307,11,9,4,5,4,4,0,7443,0,35,38,0
15495,55,1,227386,9,13,2,9,0,4,1,0,0,40,38,1
7290,19,3,39026,11,9,4,0,3,4,1,0,0,40,38,0
11307,47,3,168330,11,9,2,2,0,4,1,2829,0,40,38,0
16515,28,3,76714,14,15,4,9,1,4,1,0,0,55,38,1
8041,18,3,352430,1,7,4,9,3,4,1,0,1602,30,38,0
21780,56,3,175127,11,9,0,2,4,4,1,0,0,35,38,0
13071,65,3,224357,15,10,2,9,0,4,1,2290,0,4,38,0
5868,23,3,381679,15,10,4,12,2,4,0,0,0,40,38,0
40527,70,1,334666,11,9,6,0,1,4,0,0,0,12,38,0
25776,49,3,218676,15,10,2,6,0,4,1,0,0,43,38,0
48634,36,3,184655,0,6,0,13,4,4,1,0,0,48,38,0
7021,30,3,180317,8,11,0,6,1,4,1,0,0,40,38,0
20325,19,3,246652,15,10,4,11,3,4,0,0,0,40,38,0
20753,46,3,117502,11,9,2,0,5,4,0,0,0,40,38,0
32663,17,3,148769,11,9,4,9,3,2,1,0,0,40,38,0
95,20,3,479296,11,9,4,5,3,4,1,0,0,40,38,0
6279,39,3,103734,9,13,2,9,0,4,1,0,0,43,38,1
9796,52,3,186826,14,15,4,9,1,4,1,0,1564,40,38,1
34496,53,6,151580,8,11,2,9,0,4,1,4386,0,40,38,1
12934,34,3,109917,11,9,0,6,1,4,0,0,0,40,38,0
33118,47,3,72880,12,14,4,9,1,4,0,0,0,40,38,0
7617,49,3,140782,0,6,0,3,4,4,0,0,0,40,38,0
32985,19,3,252862,8,11,4,9,3,4,0,0,0,40,38,0
48306,50,3,139703,15,10,2,2,0,4,1,0,0,40,38,1
16756,46,3,279196,9,13,4,2,1,4,0,0,0,40,38,0
21663,26,3,205428,15,10,2,11,0,4,1,0,0,45,38,0
16161,41,3,242804,11,9,2,13,0,4,1,0,0,40,38,1
1268,63,3,172433,15,10,2,3,0,4,1,0,1887,40,38,1
37091,39,3,139743,11,9,5,0,1,4,0,0,0,20,38,0
5725,24,3,318612,15,10,4,3,1,4,1,0,1504,40,38,0
17346,38,3,223004,15,10,4,7,3,4,1,0,0,40,38,0
31594,57,3,124771,11,9,2,2,0,4,1,0,0,40,38,0
3094,53,6,21412,15,10,2,7,0,4,1,0,0,40,38,0
45942,37,3,177895,15,10,2,12,5,4,0,5013,0,40,38,0
12952,19,3,206751,15,10,4,0,3,4,1,0,0,30,38,0
31181,56,3,73684,5,4,2,2,0,4,1,0,0,40,31,0
47610,28,1,138332,10,16,0,9,1,4,0,0,0,40,38,0
8988,67,3,129824,5,4,6,9,1,4,0,0,0,6,38,0
43705,23,3,141272,9,13,4,7,3,2,0,0,0,30,38,0
19940,30,3,206051,11,9,2,5,0,4,1,0,0,40,38,1
23192,65,5,223580,15,10,2,6,0,4,1,6514,0,40,38,1
25871,47,3,159550,11,9,0,0,1,2,0,0,0,40,38,0
46563,34,3,28053,9,13,3,0,1,4,0,0,0,25,38,0
42656,30,3,201196,1,7,4,9,3,2,0,0,0,40,38,0
25647,19,3,158343,15,10,4,12,3,4,0,0,0,40,38,0
15900,39,3,126569,15,10,2,0,0,4,1,0,0,40,38,1
23742,32,0,148138,9,13,2,9,0,1,1,0,2002,40,19,0
11012,46,3,191389,4,3,2,0,5,4,0,0,0,40,21,0
6103,46,1,195418,9,13,2,9,0,2,1,0,0,40,38,1
40848,46,3,84402,9,13,0,9,1,4,1,0,0,45,38,1
31436,47,0,119199,15,10,0,0,4,4,0,0,0,40,38,0
34838,68,5,89011,10,16,2,9,0,4,1,0,0,50,1,0
47931,32,3,46691,9,13,4,0,1,4,0,0,0,40,38,0
29987,34,3,73199,1,7,4,7,3,1,1,0,0,40,29,0
14332,21,3,249282,15,10,4,11,3,4,0,0,0,40,38,0
40625,42,3,42703,11,9,0,0,4,4,0,0,0,40,38,0
16215,41,3,160785,15,10,2,3,0,4,1,0,0,60,38,1
45341,37,3,187589,11,9,2,5,0,4,1,5178,0,40,38,1
26825,41,3,53956,9,13,0,11,1,4,1,0,1980,56,38,0
45471,26,3,176756,15,10,2,11,0,4,1,0,0,40,38,0
41545,53,3,142717,9,13,0,0,4,4,0,0,0,40,38,0
4874,27,3,445480,2,8,4,2,3,4,1,0,0,40,38,0
31162,36,3,174938,9,13,0,12,4,4,1,0,0,20,38,0
8828,48,3,218676,11,9,2,11,0,4,1,0,0,40,38,0
8810,36,4,116133,11,9,4,3,3,4,1,0,0,41,38,0
19005,45,1,224474,9,13,0,9,4,4,0,4934,0,50,38,1
8645,28,6,198201,11,9,2,10,0,2,1,0,0,40,38,0
27842,57,6,290661,10,16,0,9,1,4,1,0,0,60,38,1
28971,35,3,152734,15,10,2,10,0,2,1,0,0,40,38,0
27033,45,1,182100,9,13,2,11,0,4,1,0,0,40,38,1
48277,40,5,170866,7,12,2,4,0,4,1,0,0,50,38,1
15891,34,3,178449,15,10,2,3,0,4,1,3103,0,45,38,1
1085,48,5,96975,11,9,5,7,4,4,0,0,0,45,38,0
34748,44,3,322391,1,7,5,7,4,2,0,0,0,30,38,0
37454,43,3,143368,11,9,0,4,1,2,1,0,0,40,38,0
35305,27,3,177057,11,9,4,6,1,4,1,0,0,40,38,0
35514,35,3,202683,9,13,4,9,1,4,1,0,0,40,38,0
32676,23,3,199915,9,13,4,0,3,4,0,0,0,35,38,0
14477,41,4,289636,8,11,4,3,1,4,1,0,0,48,38,0
3582,29,3,201101,11,9,2,6,0,4,1,0,0,50,38,0
42027,42,3,125280,9,13,2,3,0,4,1,3137,0,40,38,0
32505,28,5,54683,15,10,4,2,1,4,1,0,1590,40,38,0
25337,22,3,235853,6,5,4,11,1,4,1,0,0,40,38,0
15687,58,5,119891,12,14,2,6,0,4,1,0,0,35,38,1
3295,56,3,36990,11,9,2,2,0,2,1,0,0,52,38,1
45691,22,3,186573,11,9,4,13,1,4,0,0,0,46,38,0
20785,43,1,118600,9,13,0,9,4,4,0,0,625,40,38,0
10502,36,3,64874,12,14,2,9,0,4,1,0,0,60,38,1
48125,53,4,220786,15,10,6,11,1,4,0,0,0,60,38,0
2403,22,1,326283,15,10,4,3,3,1,1,0,0,20,38,0
15548,35,3,147638,11,9,2,0,5,1,0,0,0,40,16,0
22093,44,3,215479,11,9,0,13,1,2,1,0,0,20,13,0
41202,56,3,76142,11,9,0,7,4,4,0,0,0,40,38,0
7300,71,5,141742,11,9,6,4,4,4,1,1731,0,5,38,0
9070,56,6,71075,7,12,0,0,1,4,0,0,0,30,38,0
8126,59,3,201159,2,8,6,6,2,4,0,0,0,48,38,0
38819,30,3,156890,11,9,2,6,0,4,1,0,0,45,38,0
5835,38,6,49115,15,10,2,0,0,4,1,0,0,27,38,0
21830,51,1,33863,12,14,2,9,0,4,1,0,0,45,38,0
18493,42,3,70055,11,9,2,5,0,4,1,0,0,40,38,0
17170,29,3,177119,8,11,0,12,1,4,0,2174,0,45,38,0
9069,28,3,191177,8,11,0,9,4,4,0,0,1726,40,38,0
4786,26,3,339423,9,13,4,3,1,4,1,0,0,40,38,0
30310,25,6,187508,15,10,4,5,3,4,1,0,0,40,38,0
19329,53,5,279129,15,10,2,4,0,4,1,0,0,30,38,0
27575,73,3,89852,3,2,2,9,0,4,1,0,0,40,31,0
410,36,3,175130,1,7,0,13,4,4,0,0,0,40,38,0
42226,39,1,316582,12,14,4,9,1,4,0,0,0,55,38,0
12091,36,3,116546,11,9,2,7,0,4,1,0,0,40,38,0
22933,29,3,177413,11,9,2,6,0,4,1,0,0,40,38,1
31981,36,3,369843,11,9,2,7,0,4,1,0,0,50,38,0
14230,33,3,176992,11,9,2,6,0,4,1,3464,0,40,38,0
31936,38,3,208358,8,11,2,11,0,4,1,0,0,40,38,0
40368,40,3,341204,15,10,0,3,4,4,0,1831,0,30,38,0
18573,18,3,346382,1,7,4,9,3,4,1,0,0,15,38,0
48762,52,3,301229,8,11,5,11,4,4,0,0,0,40,38,0
14679,28,3,74784,11,9,4,5,1,4,1,0,0,50,38,0
45190,41,3,182303,15,10,2,11,0,4,1,0,0,50,38,1
